anio,mes,region,prov,BIOGAS,energia_gen
2023,2,CENTRO,CORDOBA,True,0.4
2023,2,CENTRO,CORDOBA,True,0.5
2023,2,LITORAL,SANTA FE,True,3.6
2023,2,BUENOS AIRES,BUENOS AIRES,True,0.5
2023,2,CENTRO,CORDOBA,True,0.5
2023,2,NOROESTE,TUCUMAN,True,0.0
2023,2,CENTRO,CORDOBA,True,0.6
2023,2,BUENOS AIRES,BUENOS AIRES,True,1.0
2023,2,CENTRO,SAN LUIS,True,0.6
2023,2,CENTRO,SAN LUIS,True,1.2
2023,2,CENTRO,CORDOBA,True,0.6
2023,2,BUENOS AIRES,BUENOS AIRES,True,0.7
2023,2,BUENOS AIRES,BUENOS AIRES,True,0.0
2023,2,LITORAL,SANTA FE,True,0.6
2023,2,CENTRO,CORDOBA,True,0.8
2023,2,CENTRO,SAN LUIS,True,0.5
2023,2,CENTRO,CORDOBA,True,1.0
2023,2,COMAHUE,LA PAMPA,True,0.4
2023,2,GRAN BS.AS.,BUENOS AIRES,True,3.3
2023,2,BUENOS AIRES,BUENOS AIRES,True,0.1
2023,2,BUENOS AIRES,BUENOS AIRES,True,0.0
2023,2,CENTRO,CORDOBA,True,0.5
2023,2,BUENOS AIRES,BUENOS AIRES,True,0.6
2023,2,BUENOS AIRES,BUENOS AIRES,True,0.1
2023,2,BUENOS AIRES,BUENOS AIRES,True,0.4
2023,2,GRAN BS.AS.,BUENOS AIRES,True,0.0
2023,3,GRAN BS.AS.,BUENOS AIRES,True,6.5
2023,3,CENTRO,SAN LUIS,True,0.6
2023,3,CENTRO,CORDOBA,True,1.4
2023,3,LITORAL,SANTA FE,True,0.9
2023,3,CENTRO,CORDOBA,True,0.8
2023,3,CENTRO,CORDOBA,True,0.8
2023,3,LITORAL,SANTA FE,True,3.7
2023,3,BUENOS AIRES,BUENOS AIRES,True,0.5
2023,3,CENTRO,CORDOBA,True,0.8
2023,3,NOROESTE,TUCUMAN,True,0.0
2023,3,CENTRO,CORDOBA,True,0.6
2023,3,BUENOS AIRES,BUENOS AIRES,True,1.0
2023,3,CENTRO,SAN LUIS,True,0.7
2023,3,CENTRO,SAN LUIS,True,1.3
2023,3,CENTRO,CORDOBA,True,0.7
2023,3,BUENOS AIRES,BUENOS AIRES,True,0.7
2023,3,BUENOS AIRES,BUENOS AIRES,True,0.2
2023,3,LITORAL,SANTA FE,True,0.6
2023,3,CENTRO,CORDOBA,True,0.9
2023,3,CENTRO,SAN LUIS,True,0.4
2023,3,CENTRO,CORDOBA,True,1.0
2023,3,COMAHUE,LA PAMPA,True,0.6
2023,3,GRAN BS.AS.,BUENOS AIRES,True,3.3
2023,3,BUENOS AIRES,BUENOS AIRES,True,0.5
2023,3,BUENOS AIRES,BUENOS AIRES,True,0.1
2023,3,CENTRO,CORDOBA,True,0.7
2023,3,BUENOS AIRES,BUENOS AIRES,True,0.7
2023,3,BUENOS AIRES,BUENOS AIRES,True,0.2
2023,3,BUENOS AIRES,BUENOS AIRES,True,0.5
2023,3,GRAN BS.AS.,BUENOS AIRES,True,0.0
2023,4,GRAN BS.AS.,BUENOS AIRES,True,6.8
2023,4,CENTRO,SAN LUIS,True,0.8
2023,4,CENTRO,CORDOBA,True,1.5
2023,4,LITORAL,SANTA FE,True,0.8
2023,4,CENTRO,CORDOBA,True,0.8
2023,4,CENTRO,CORDOBA,True,0.8
2023,4,LITORAL,SANTA FE,True,3.5
2023,4,BUENOS AIRES,BUENOS AIRES,True,0.3
2023,4,CENTRO,CORDOBA,True,0.8
2023,4,NOROESTE,TUCUMAN,True,0.5
2023,4,CENTRO,CORDOBA,True,0.6
2023,4,BUENOS AIRES,BUENOS AIRES,True,1.3
2023,4,CENTRO,SAN LUIS,True,0.7
2023,4,CENTRO,SAN LUIS,True,1.2
2023,4,CENTRO,CORDOBA,True,0.7
2023,4,BUENOS AIRES,BUENOS AIRES,True,0.8
2023,4,BUENOS AIRES,BUENOS AIRES,True,0.3
2023,4,LITORAL,SANTA FE,True,1.0
2023,4,CENTRO,CORDOBA,True,0.8
2023,4,CENTRO,SAN LUIS,True,0.5
2023,4,CENTRO,CORDOBA,True,0.6
2023,4,COMAHUE,LA PAMPA,True,0.7
2023,4,GRAN BS.AS.,BUENOS AIRES,True,2.9
2023,4,BUENOS AIRES,BUENOS AIRES,True,0.8
2023,4,BUENOS AIRES,BUENOS AIRES,True,0.2
2023,4,CENTRO,CORDOBA,True,0.7
2023,4,BUENOS AIRES,BUENOS AIRES,True,0.7
2023,4,BUENOS AIRES,BUENOS AIRES,True,0.4
2023,4,BUENOS AIRES,BUENOS AIRES,True,0.2
2023,4,GRAN BS.AS.,BUENOS AIRES,True,0.0
2023,5,GRAN BS.AS.,BUENOS AIRES,True,7.1
2023,5,CENTRO,SAN LUIS,True,0.9
2023,5,CENTRO,CORDOBA,True,1.5
2023,5,LITORAL,SANTA FE,True,0.8
2023,5,CENTRO,CORDOBA,True,0.8
2023,5,CENTRO,CORDOBA,True,0.8
2023,5,LITORAL,SANTA FE,True,3.4
2023,5,BUENOS AIRES,BUENOS AIRES,True,0.3
2023,5,CENTRO,CORDOBA,True,0.8
2023,5,NOROESTE,TUCUMAN,True,1.8
2023,5,CENTRO,CORDOBA,True,0.7
2023,5,BUENOS AIRES,BUENOS AIRES,True,1.3
2023,5,CENTRO,SAN LUIS,True,0.7
2023,5,CENTRO,SAN LUIS,True,1.3
2023,5,CENTRO,CORDOBA,True,0.7
2023,5,BUENOS AIRES,BUENOS AIRES,True,0.7
2023,5,BUENOS AIRES,BUENOS AIRES,True,0.3
2023,5,LITORAL,SANTA FE,True,1.3
2023,5,CENTRO,CORDOBA,True,0.9
2023,5,CENTRO,SAN LUIS,True,0.6
2023,5,CENTRO,CORDOBA,True,0.7
2023,5,COMAHUE,LA PAMPA,True,0.9
2023,5,GRAN BS.AS.,BUENOS AIRES,True,3.4
2023,5,BUENOS AIRES,BUENOS AIRES,True,0.3
2023,5,BUENOS AIRES,BUENOS AIRES,True,0.1
2023,5,CENTRO,CORDOBA,True,0.8
2023,5,BUENOS AIRES,BUENOS AIRES,True,0.9
2023,5,BUENOS AIRES,BUENOS AIRES,True,0.4
2023,5,BUENOS AIRES,BUENOS AIRES,True,0.2
2023,5,GRAN BS.AS.,BUENOS AIRES,True,0.0
2023,6,GRAN BS.AS.,BUENOS AIRES,True,7.0
2023,6,CENTRO,SAN LUIS,True,0.9
2023,6,CENTRO,CORDOBA,True,1.3
2023,6,LITORAL,SANTA FE,True,0.8
2023,6,CENTRO,CORDOBA,True,0.8
2023,6,CENTRO,CORDOBA,True,0.8
2023,6,LITORAL,SANTA FE,True,3.4
2023,6,BUENOS AIRES,BUENOS AIRES,True,0.3
2023,6,CENTRO,CORDOBA,True,0.3
2023,6,NOROESTE,TUCUMAN,True,2.0
2023,6,CENTRO,CORDOBA,True,0.7
2023,6,BUENOS AIRES,BUENOS AIRES,True,1.6
2023,6,CENTRO,SAN LUIS,True,0.7
2023,6,CENTRO,SAN LUIS,True,1.4
2023,6,CENTRO,CORDOBA,True,0.6
2023,6,BUENOS AIRES,BUENOS AIRES,True,0.7
2023,6,BUENOS AIRES,BUENOS AIRES,True,0.2
2023,6,LITORAL,SANTA FE,True,0.9
2023,6,CENTRO,CORDOBA,True,0.8
2023,6,CENTRO,SAN LUIS,True,0.6
2023,6,CENTRO,CORDOBA,True,1.2
2023,6,COMAHUE,LA PAMPA,True,0.9
2023,6,GRAN BS.AS.,BUENOS AIRES,True,3.3
2023,6,BUENOS AIRES,BUENOS AIRES,True,0.7
2023,6,BUENOS AIRES,BUENOS AIRES,True,0.3
2023,6,CENTRO,CORDOBA,True,0.8
2023,6,BUENOS AIRES,BUENOS AIRES,True,0.8
2023,6,BUENOS AIRES,BUENOS AIRES,True,0.5
2023,6,BUENOS AIRES,BUENOS AIRES,True,0.3
2023,6,GRAN BS.AS.,BUENOS AIRES,True,0.0
