anio,mes,region,prov,EOLICO,energia_gen
2021,2,BUENOS AIRES,BUENOS AIRES,True,25.0
2021,2,CENTRO,CORDOBA,True,9.8
2021,2,PATAGONIA,CHUBUT,True,7.0
2021,2,PATAGONIA,CHUBUT,True,24.8
2021,2,BUENOS AIRES,BUENOS AIRES,True,17.4
2021,2,PATAGONIA,CHUBUT,True,10.6
2021,2,BUENOS AIRES,BUENOS AIRES,True,1.1
2021,2,BUENOS AIRES,LA PAMPA,True,11.6
2021,2,PATAGONIA,CHUBUT,True,24.0
2021,2,PATAGONIA,CHUBUT,True,5.9
2021,2,PATAGONIA,SANTA CRUZ,True,32.9
2021,2,PATAGONIA,SANTA CRUZ,True,8.0
2021,2,BUENOS AIRES,BUENOS AIRES,True,15.3
2021,2,BUENOS AIRES,BUENOS AIRES,True,18.3
2021,2,COMAHUE,RIO NEGRO,True,22.7
2021,2,PATAGONIA,CHUBUT,True,50.2
2021,2,COMAHUE,RIO NEGRO,True,2.9
2021,2,BUENOS AIRES,BUENOS AIRES,True,3.3
2021,2,PATAGONIA,CHUBUT,True,33.1
2021,2,BUENOS AIRES,BUENOS AIRES,True,24.1
2021,2,BUENOS AIRES,BUENOS AIRES,True,11.6
2021,2,BUENOS AIRES,BUENOS AIRES,True,5.4
2021,2,BUENOS AIRES,BUENOS AIRES,True,2.9
2021,2,CENTRO,CORDOBA,True,12.0
2021,2,NOROESTE,LA RIOJA,True,31.6
2021,2,BUENOS AIRES,BUENOS AIRES,True,19.6
2021,2,BUENOS AIRES,BUENOS AIRES,True,57.6
2021,2,PATAGONIA,CHUBUT,True,20.6
2021,2,BUENOS AIRES,BUENOS AIRES,True,11.2
2021,2,CENTRO,CORDOBA,True,5.9
2021,2,COMAHUE,NEUQUÉN,True,22.8
2021,2,PATAGONIA,CHUBUT,True,1.6
2021,2,BUENOS AIRES,BUENOS AIRES,True,24.9
2021,2,BUENOS AIRES,BUENOS AIRES,True,34.9
2021,2,PATAGONIA,CHUBUT,True,17.2
2021,2,BUENOS AIRES,BUENOS AIRES,True,13.9
2021,2,PATAGONIA,CHUBUT,True,11.3
2021,2,PATAGONIA,CHUBUT,True,20.2
2021,2,PATAGONIA,CHUBUT,True,20.8
2021,2,PATAGONIA,SANTA CRUZ,True,13.9
2021,2,PATAGONIA,CHUBUT,True,9.2
2021,3,NOROESTE,LA RIOJA,True,3.5
2021,3,NOROESTE,LA RIOJA,True,5.8
2021,3,PATAGONIA,CHUBUT,True,1.9
2021,3,PATAGONIA,CHUBUT,True,11.5
2021,3,BUENOS AIRES,BUENOS AIRES,True,0.0
2021,3,PATAGONIA,CHUBUT,True,14.3
2021,3,PATAGONIA,CHUBUT,True,9.4
2021,3,PATAGONIA,CHUBUT,True,0.0
2021,3,NOROESTE,SANTIAGO DEL ESTERO,True,0.6
2021,3,PATAGONIA,CHUBUT,True,9.3
2021,3,BUENOS AIRES,BUENOS AIRES,True,26.5
2021,3,PATAGONIA,CHUBUT,True,41.7
2021,3,BUENOS AIRES,BUENOS AIRES,True,34.1
2021,3,CENTRO,CORDOBA,True,11.6
2021,3,PATAGONIA,CHUBUT,True,9.4
2021,3,PATAGONIA,CHUBUT,True,24.5
2021,3,BUENOS AIRES,BUENOS AIRES,True,16.2
2021,3,PATAGONIA,CHUBUT,True,10.8
2021,3,BUENOS AIRES,BUENOS AIRES,True,1.0
2021,3,BUENOS AIRES,LA PAMPA,True,13.3
2021,3,PATAGONIA,CHUBUT,True,23.0
2021,3,PATAGONIA,CHUBUT,True,7.3
2021,3,PATAGONIA,SANTA CRUZ,True,39.7
2021,3,PATAGONIA,SANTA CRUZ,True,9.3
2021,3,BUENOS AIRES,BUENOS AIRES,True,16.3
2021,3,BUENOS AIRES,BUENOS AIRES,True,19.7
2021,3,COMAHUE,RIO NEGRO,True,29.0
2021,3,PATAGONIA,CHUBUT,True,49.3
2021,3,COMAHUE,RIO NEGRO,True,3.8
2021,3,BUENOS AIRES,BUENOS AIRES,True,4.3
2021,3,PATAGONIA,CHUBUT,True,33.8
2021,3,BUENOS AIRES,BUENOS AIRES,True,26.7
2021,3,BUENOS AIRES,BUENOS AIRES,True,12.6
2021,3,BUENOS AIRES,BUENOS AIRES,True,7.1
2021,3,BUENOS AIRES,BUENOS AIRES,True,3.9
2021,3,CENTRO,CORDOBA,True,17.1
2021,3,NOROESTE,LA RIOJA,True,31.9
2021,3,BUENOS AIRES,BUENOS AIRES,True,26.1
2021,3,BUENOS AIRES,BUENOS AIRES,True,76.6
2021,3,PATAGONIA,CHUBUT,True,21.6
2021,3,BUENOS AIRES,BUENOS AIRES,True,11.9
2021,3,CENTRO,CORDOBA,True,7.6
2021,3,COMAHUE,NEUQUÉN,True,25.5
2021,3,PATAGONIA,CHUBUT,True,6.7
2021,3,BUENOS AIRES,BUENOS AIRES,True,24.1
2021,3,BUENOS AIRES,BUENOS AIRES,True,34.5
2021,3,PATAGONIA,CHUBUT,True,8.6
2021,3,BUENOS AIRES,BUENOS AIRES,True,13.9
2021,3,PATAGONIA,CHUBUT,True,15.1
2021,3,PATAGONIA,CHUBUT,True,22.4
2021,3,PATAGONIA,CHUBUT,True,22.2
2021,3,PATAGONIA,SANTA CRUZ,True,26.5
2021,3,PATAGONIA,CHUBUT,True,13.8
2021,3,PATAGONIA,CHUBUT,True,15.6
2021,4,NOROESTE,LA RIOJA,True,2.7
2021,4,NOROESTE,LA RIOJA,True,4.8
2021,4,PATAGONIA,CHUBUT,True,2.2
2021,4,PATAGONIA,CHUBUT,True,9.8
2021,4,BUENOS AIRES,BUENOS AIRES,True,0.0
2021,4,PATAGONIA,CHUBUT,True,10.0
2021,4,PATAGONIA,CHUBUT,True,6.4
2021,4,PATAGONIA,CHUBUT,True,0.0
2021,4,NOROESTE,SANTIAGO DEL ESTERO,True,0.7
2021,4,PATAGONIA,CHUBUT,True,6.7
2021,4,BUENOS AIRES,BUENOS AIRES,True,29.1
2021,4,PATAGONIA,CHUBUT,True,41.9
2021,4,BUENOS AIRES,BUENOS AIRES,True,37.1
2021,4,CENTRO,CORDOBA,True,16.3
2021,4,PATAGONIA,CHUBUT,True,8.4
2021,4,PATAGONIA,CHUBUT,True,18.2
2021,4,BUENOS AIRES,BUENOS AIRES,True,18.4
2021,4,PATAGONIA,CHUBUT,True,8.4
2021,4,BUENOS AIRES,BUENOS AIRES,True,1.2
2021,4,BUENOS AIRES,LA PAMPA,True,16.2
2021,4,PATAGONIA,CHUBUT,True,15.9
2021,4,PATAGONIA,CHUBUT,True,8.6
2021,4,PATAGONIA,SANTA CRUZ,True,40.7
2021,4,PATAGONIA,SANTA CRUZ,True,9.6
2021,4,BUENOS AIRES,BUENOS AIRES,True,16.5
2021,4,BUENOS AIRES,BUENOS AIRES,True,21.2
2021,4,COMAHUE,RIO NEGRO,True,21.6
2021,4,PATAGONIA,CHUBUT,True,37.9
2021,4,COMAHUE,RIO NEGRO,True,3.0
2021,4,BUENOS AIRES,BUENOS AIRES,True,5.2
2021,4,PATAGONIA,CHUBUT,True,26.1
2021,4,BUENOS AIRES,BUENOS AIRES,True,31.5
2021,4,BUENOS AIRES,BUENOS AIRES,True,14.8
2021,4,BUENOS AIRES,BUENOS AIRES,True,8.3
2021,4,BUENOS AIRES,BUENOS AIRES,True,4.1
2021,4,CENTRO,CORDOBA,True,21.6
2021,4,NOROESTE,LA RIOJA,True,26.0
2021,4,BUENOS AIRES,BUENOS AIRES,True,30.1
2021,4,BUENOS AIRES,BUENOS AIRES,True,81.6
2021,4,PATAGONIA,CHUBUT,True,17.5
2021,4,BUENOS AIRES,BUENOS AIRES,True,12.7
2021,4,CENTRO,CORDOBA,True,9.0
2021,4,COMAHUE,NEUQUÉN,True,18.8
2021,4,PATAGONIA,CHUBUT,True,6.6
2021,4,BUENOS AIRES,BUENOS AIRES,True,30.2
2021,4,BUENOS AIRES,BUENOS AIRES,True,43.4
2021,4,PATAGONIA,CHUBUT,True,11.8
2021,4,BUENOS AIRES,BUENOS AIRES,True,15.9
2021,4,PATAGONIA,CHUBUT,True,11.9
2021,4,PATAGONIA,CHUBUT,True,19.0
2021,4,PATAGONIA,CHUBUT,True,19.1
2021,4,PATAGONIA,SANTA CRUZ,True,33.0
2021,4,PATAGONIA,CHUBUT,True,15.6
2021,4,PATAGONIA,CHUBUT,True,33.0
2021,5,NOROESTE,LA RIOJA,True,2.4
2021,5,NOROESTE,LA RIOJA,True,4.0
2021,5,PATAGONIA,CHUBUT,True,2.1
2021,5,PATAGONIA,CHUBUT,True,11.4
2021,5,BUENOS AIRES,BUENOS AIRES,True,0.0
2021,5,PATAGONIA,CHUBUT,True,13.0
2021,5,PATAGONIA,CHUBUT,True,7.8
2021,5,PATAGONIA,CHUBUT,True,0.0
2021,5,NOROESTE,SANTIAGO DEL ESTERO,True,0.8
2021,5,PATAGONIA,CHUBUT,True,8.3
2021,5,BUENOS AIRES,BUENOS AIRES,True,29.0
2021,5,PATAGONIA,CHUBUT,True,36.0
2021,5,BUENOS AIRES,BUENOS AIRES,True,29.6
2021,5,CENTRO,CORDOBA,True,16.9
2021,5,PATAGONIA,CHUBUT,True,8.3
2021,5,PATAGONIA,CHUBUT,True,22.6
2021,5,BUENOS AIRES,BUENOS AIRES,True,18.6
2021,5,PATAGONIA,CHUBUT,True,10.5
2021,5,BUENOS AIRES,BUENOS AIRES,True,1.3
2021,5,BUENOS AIRES,LA PAMPA,True,15.2
2021,5,PATAGONIA,CHUBUT,True,22.2
2021,5,PATAGONIA,CHUBUT,True,7.5
2021,5,PATAGONIA,SANTA CRUZ,True,34.9
2021,5,PATAGONIA,SANTA CRUZ,True,8.4
2021,5,BUENOS AIRES,BUENOS AIRES,True,17.0
2021,5,BUENOS AIRES,BUENOS AIRES,True,21.7
2021,5,COMAHUE,RIO NEGRO,True,31.5
2021,5,PATAGONIA,CHUBUT,True,50.7
2021,5,COMAHUE,RIO NEGRO,True,4.0
2021,5,BUENOS AIRES,BUENOS AIRES,True,5.5
2021,5,PATAGONIA,CHUBUT,True,34.7
2021,5,BUENOS AIRES,BUENOS AIRES,True,30.2
2021,5,BUENOS AIRES,BUENOS AIRES,True,15.0
2021,5,BUENOS AIRES,BUENOS AIRES,True,6.7
2021,5,BUENOS AIRES,BUENOS AIRES,True,3.5
2021,5,CENTRO,CORDOBA,True,22.7
2021,5,NOROESTE,LA RIOJA,True,20.7
2021,5,BUENOS AIRES,BUENOS AIRES,True,25.3
2021,5,BUENOS AIRES,BUENOS AIRES,True,73.2
2021,5,PATAGONIA,CHUBUT,True,16.9
2021,5,BUENOS AIRES,BUENOS AIRES,True,14.9
2021,5,CENTRO,CORDOBA,True,9.3
2021,5,COMAHUE,NEUQUÉN,True,27.3
2021,5,PATAGONIA,CHUBUT,True,9.2
2021,5,BUENOS AIRES,BUENOS AIRES,True,36.0
2021,5,BUENOS AIRES,BUENOS AIRES,True,52.7
2021,5,PATAGONIA,CHUBUT,True,21.2
2021,5,BUENOS AIRES,BUENOS AIRES,True,16.4
2021,5,PATAGONIA,CHUBUT,True,13.4
2021,5,PATAGONIA,CHUBUT,True,21.3
2021,5,PATAGONIA,CHUBUT,True,21.1
2021,5,PATAGONIA,SANTA CRUZ,True,25.4
2021,5,PATAGONIA,CHUBUT,True,16.6
2021,5,PATAGONIA,CHUBUT,True,38.2
2021,5,PATAGONIA,CHUBUT,True,0.9
2021,5,BUENOS AIRES,BUENOS AIRES,True,11.9
2021,6,NOROESTE,LA RIOJA,True,3.1
2021,6,NOROESTE,LA RIOJA,True,3.8
2021,6,PATAGONIA,CHUBUT,True,2.3
2021,6,PATAGONIA,CHUBUT,True,14.6
2021,6,BUENOS AIRES,BUENOS AIRES,True,0.0
2021,6,PATAGONIA,CHUBUT,True,13.5
2021,6,PATAGONIA,CHUBUT,True,8.0
2021,6,PATAGONIA,CHUBUT,True,0.0
2021,6,NOROESTE,SANTIAGO DEL ESTERO,True,0.7
2021,6,PATAGONIA,CHUBUT,True,9.1
2021,6,BUENOS AIRES,BUENOS AIRES,True,28.7
2021,6,PATAGONIA,CHUBUT,True,43.7
2021,6,BUENOS AIRES,BUENOS AIRES,True,33.8
2021,6,CENTRO,CORDOBA,True,14.7
2021,6,PATAGONIA,CHUBUT,True,9.0
2021,6,PATAGONIA,CHUBUT,True,24.1
2021,6,BUENOS AIRES,BUENOS AIRES,True,19.3
2021,6,PATAGONIA,CHUBUT,True,10.7
2021,6,BUENOS AIRES,BUENOS AIRES,True,1.3
2021,6,BUENOS AIRES,LA PAMPA,True,15.8
2021,6,PATAGONIA,CHUBUT,True,24.1
2021,6,PATAGONIA,CHUBUT,True,8.8
2021,6,PATAGONIA,SANTA CRUZ,True,38.9
2021,6,PATAGONIA,SANTA CRUZ,True,9.6
2021,6,BUENOS AIRES,BUENOS AIRES,True,18.4
2021,6,BUENOS AIRES,BUENOS AIRES,True,22.0
2021,6,COMAHUE,RIO NEGRO,True,32.2
2021,6,PATAGONIA,CHUBUT,True,53.6
2021,6,COMAHUE,RIO NEGRO,True,4.1
2021,6,BUENOS AIRES,BUENOS AIRES,True,6.1
2021,6,PATAGONIA,CHUBUT,True,37.9
2021,6,BUENOS AIRES,BUENOS AIRES,True,31.5
2021,6,BUENOS AIRES,BUENOS AIRES,True,15.5
2021,6,BUENOS AIRES,BUENOS AIRES,True,8.1
2021,6,BUENOS AIRES,BUENOS AIRES,True,4.2
2021,6,CENTRO,CORDOBA,True,19.0
2021,6,NOROESTE,LA RIOJA,True,20.0
2021,6,BUENOS AIRES,BUENOS AIRES,True,30.4
2021,6,BUENOS AIRES,BUENOS AIRES,True,85.8
2021,6,PATAGONIA,CHUBUT,True,21.6
2021,6,BUENOS AIRES,BUENOS AIRES,True,13.3
2021,6,CENTRO,CORDOBA,True,8.4
2021,6,COMAHUE,NEUQUÉN,True,27.0
2021,6,PATAGONIA,CHUBUT,True,9.0
2021,6,BUENOS AIRES,BUENOS AIRES,True,31.2
2021,6,BUENOS AIRES,BUENOS AIRES,True,50.1
2021,6,PATAGONIA,CHUBUT,True,31.6
2021,6,BUENOS AIRES,BUENOS AIRES,True,15.8
2021,6,PATAGONIA,CHUBUT,True,13.9
2021,6,PATAGONIA,CHUBUT,True,22.9
2021,6,PATAGONIA,CHUBUT,True,22.9
2021,6,PATAGONIA,SANTA CRUZ,True,33.1
2021,6,PATAGONIA,CHUBUT,True,18.8
2021,6,PATAGONIA,CHUBUT,True,43.1
2021,6,PATAGONIA,CHUBUT,True,6.8
2021,6,BUENOS AIRES,BUENOS AIRES,True,20.7
2021,7,NOROESTE,LA RIOJA,True,2.9
2021,7,NOROESTE,LA RIOJA,True,4.0
2021,7,PATAGONIA,CHUBUT,True,2.9
2021,7,PATAGONIA,CHUBUT,True,16.1
2021,7,BUENOS AIRES,BUENOS AIRES,True,0.0
2021,7,PATAGONIA,CHUBUT,True,16.0
2021,7,PATAGONIA,CHUBUT,True,9.5
2021,7,PATAGONIA,CHUBUT,True,0.0
2021,7,NOROESTE,SANTIAGO DEL ESTERO,True,0.7
2021,7,PATAGONIA,CHUBUT,True,10.4
2021,7,BUENOS AIRES,BUENOS AIRES,True,40.5
2021,7,PATAGONIA,CHUBUT,True,53.3
2021,7,BUENOS AIRES,BUENOS AIRES,True,41.4
2021,7,CENTRO,CORDOBA,True,17.3
2021,7,PATAGONIA,CHUBUT,True,11.1
2021,7,PATAGONIA,CHUBUT,True,26.1
2021,7,BUENOS AIRES,BUENOS AIRES,True,22.4
2021,7,PATAGONIA,CHUBUT,True,10.8
2021,7,BUENOS AIRES,BUENOS AIRES,True,1.5
2021,7,BUENOS AIRES,LA PAMPA,True,13.0
2021,7,PATAGONIA,CHUBUT,True,25.2
2021,7,PATAGONIA,CHUBUT,True,9.9
2021,7,PATAGONIA,SANTA CRUZ,True,52.4
2021,7,PATAGONIA,SANTA CRUZ,True,12.8
2021,7,BUENOS AIRES,BUENOS AIRES,True,22.9
2021,7,BUENOS AIRES,BUENOS AIRES,True,26.2
2021,7,COMAHUE,RIO NEGRO,True,36.7
2021,7,PATAGONIA,CHUBUT,True,56.7
2021,7,COMAHUE,RIO NEGRO,True,4.7
2021,7,BUENOS AIRES,BUENOS AIRES,True,7.2
2021,7,PATAGONIA,CHUBUT,True,39.8
2021,7,BUENOS AIRES,BUENOS AIRES,True,40.7
2021,7,BUENOS AIRES,BUENOS AIRES,True,19.1
2021,7,BUENOS AIRES,BUENOS AIRES,True,9.3
2021,7,BUENOS AIRES,BUENOS AIRES,True,5.0
2021,7,CENTRO,CORDOBA,True,19.8
2021,7,NOROESTE,LA RIOJA,True,21.0
2021,7,BUENOS AIRES,BUENOS AIRES,True,35.0
2021,7,BUENOS AIRES,BUENOS AIRES,True,93.3
2021,7,PATAGONIA,CHUBUT,True,23.5
2021,7,BUENOS AIRES,BUENOS AIRES,True,15.5
2021,7,CENTRO,CORDOBA,True,9.0
2021,7,COMAHUE,NEUQUÉN,True,25.6
2021,7,PATAGONIA,CHUBUT,True,9.8
2021,7,BUENOS AIRES,BUENOS AIRES,True,41.7
2021,7,BUENOS AIRES,BUENOS AIRES,True,60.1
2021,7,PATAGONIA,CHUBUT,True,32.7
2021,7,BUENOS AIRES,BUENOS AIRES,True,21.6
2021,7,PATAGONIA,CHUBUT,True,18.0
2021,7,PATAGONIA,CHUBUT,True,24.5
2021,7,PATAGONIA,CHUBUT,True,25.1
2021,7,PATAGONIA,SANTA CRUZ,True,45.2
2021,7,PATAGONIA,CHUBUT,True,21.9
2021,7,PATAGONIA,CHUBUT,True,46.9
2021,7,PATAGONIA,CHUBUT,True,7.9
2021,7,BUENOS AIRES,BUENOS AIRES,True,24.7
2021,8,NOROESTE,LA RIOJA,True,3.8
2021,8,NOROESTE,LA RIOJA,True,5.1
2021,8,PATAGONIA,CHUBUT,True,2.6
2021,8,PATAGONIA,CHUBUT,True,13.4
2021,8,BUENOS AIRES,BUENOS AIRES,True,0.0
2021,8,PATAGONIA,CHUBUT,True,15.1
2021,8,PATAGONIA,CHUBUT,True,9.3
2021,8,PATAGONIA,CHUBUT,True,0.0
2021,8,NOROESTE,SANTIAGO DEL ESTERO,True,1.2
2021,8,PATAGONIA,CHUBUT,True,9.1
2021,8,BUENOS AIRES,BUENOS AIRES,True,38.9
2021,8,PATAGONIA,CHUBUT,True,46.2
2021,8,BUENOS AIRES,BUENOS AIRES,True,40.5
2021,8,CENTRO,CORDOBA,True,19.1
2021,8,PATAGONIA,CHUBUT,True,10.4
2021,8,PATAGONIA,CHUBUT,True,25.6
2021,8,BUENOS AIRES,BUENOS AIRES,True,23.6
2021,8,PATAGONIA,CHUBUT,True,10.7
2021,8,BUENOS AIRES,BUENOS AIRES,True,1.6
2021,8,BUENOS AIRES,LA PAMPA,True,15.1
2021,8,PATAGONIA,CHUBUT,True,22.9
2021,8,PATAGONIA,CHUBUT,True,6.4
2021,8,PATAGONIA,SANTA CRUZ,True,40.7
2021,8,PATAGONIA,SANTA CRUZ,True,9.7
2021,8,BUENOS AIRES,BUENOS AIRES,True,20.1
2021,8,BUENOS AIRES,BUENOS AIRES,True,24.6
2021,8,COMAHUE,RIO NEGRO,True,36.2
2021,8,PATAGONIA,CHUBUT,True,53.1
2021,8,COMAHUE,RIO NEGRO,True,4.6
2021,8,BUENOS AIRES,BUENOS AIRES,True,6.8
2021,8,PATAGONIA,CHUBUT,True,36.4
2021,8,BUENOS AIRES,BUENOS AIRES,True,36.7
2021,8,BUENOS AIRES,BUENOS AIRES,True,18.1
2021,8,BUENOS AIRES,BUENOS AIRES,True,9.3
2021,8,BUENOS AIRES,BUENOS AIRES,True,4.9
2021,8,CENTRO,CORDOBA,True,22.6
2021,8,NOROESTE,LA RIOJA,True,23.6
2021,8,BUENOS AIRES,BUENOS AIRES,True,34.5
2021,8,BUENOS AIRES,BUENOS AIRES,True,96.0
2021,8,PATAGONIA,CHUBUT,True,21.0
2021,8,BUENOS AIRES,BUENOS AIRES,True,13.6
2021,8,CENTRO,CORDOBA,True,9.1
2021,8,COMAHUE,NEUQUÉN,True,29.0
2021,8,PATAGONIA,CHUBUT,True,9.3
2021,8,BUENOS AIRES,BUENOS AIRES,True,31.5
2021,8,BUENOS AIRES,BUENOS AIRES,True,52.3
2021,8,PATAGONIA,CHUBUT,True,33.5
2021,8,BUENOS AIRES,BUENOS AIRES,True,19.4
2021,8,PATAGONIA,CHUBUT,True,17.1
2021,8,PATAGONIA,CHUBUT,True,22.1
2021,8,PATAGONIA,CHUBUT,True,22.1
2021,8,PATAGONIA,SANTA CRUZ,True,37.8
2021,8,PATAGONIA,CHUBUT,True,21.2
2021,8,PATAGONIA,CHUBUT,True,40.8
2021,8,PATAGONIA,CHUBUT,True,7.9
2021,8,BUENOS AIRES,BUENOS AIRES,True,19.0
2021,9,NOROESTE,LA RIOJA,True,4.8
2021,9,NOROESTE,LA RIOJA,True,6.5
2021,9,PATAGONIA,CHUBUT,True,2.3
2021,9,PATAGONIA,CHUBUT,True,10.5
2021,9,BUENOS AIRES,BUENOS AIRES,True,0.0
2021,9,PATAGONIA,CHUBUT,True,11.7
2021,9,PATAGONIA,CHUBUT,True,7.6
2021,9,PATAGONIA,CHUBUT,True,0.0
2021,9,NOROESTE,SANTIAGO DEL ESTERO,True,1.3
2021,9,PATAGONIA,CHUBUT,True,7.5
2021,9,BUENOS AIRES,BUENOS AIRES,True,25.6
2021,9,PATAGONIA,CHUBUT,True,42.5
2021,9,BUENOS AIRES,BUENOS AIRES,True,34.7
2021,9,CENTRO,CORDOBA,True,16.9
2021,9,PATAGONIA,CHUBUT,True,8.6
2021,9,PATAGONIA,CHUBUT,True,23.7
2021,9,BUENOS AIRES,BUENOS AIRES,True,17.6
2021,9,PATAGONIA,CHUBUT,True,10.2
2021,9,BUENOS AIRES,BUENOS AIRES,True,1.1
2021,9,BUENOS AIRES,LA PAMPA,True,14.5
2021,9,PATAGONIA,CHUBUT,True,20.5
2021,9,PATAGONIA,CHUBUT,True,5.2
2021,9,PATAGONIA,SANTA CRUZ,True,34.5
2021,9,PATAGONIA,SANTA CRUZ,True,8.1
2021,9,BUENOS AIRES,BUENOS AIRES,True,15.9
2021,9,BUENOS AIRES,BUENOS AIRES,True,20.9
2021,9,COMAHUE,RIO NEGRO,True,29.8
2021,9,PATAGONIA,CHUBUT,True,47.1
2021,9,COMAHUE,RIO NEGRO,True,3.7
2021,9,BUENOS AIRES,BUENOS AIRES,True,6.0
2021,9,PATAGONIA,CHUBUT,True,31.6
2021,9,BUENOS AIRES,BUENOS AIRES,True,28.8
2021,9,BUENOS AIRES,BUENOS AIRES,True,13.4
2021,9,BUENOS AIRES,BUENOS AIRES,True,7.5
2021,9,BUENOS AIRES,BUENOS AIRES,True,3.8
2021,9,CENTRO,CORDOBA,True,21.5
2021,9,NOROESTE,LA RIOJA,True,30.8
2021,9,BUENOS AIRES,BUENOS AIRES,True,28.4
2021,9,BUENOS AIRES,BUENOS AIRES,True,75.6
2021,9,PATAGONIA,CHUBUT,True,19.6
2021,9,BUENOS AIRES,BUENOS AIRES,True,12.4
2021,9,CENTRO,CORDOBA,True,9.6
2021,9,COMAHUE,NEUQUÉN,True,28.4
2021,9,PATAGONIA,CHUBUT,True,9.3
2021,9,BUENOS AIRES,BUENOS AIRES,True,31.1
2021,9,BUENOS AIRES,BUENOS AIRES,True,43.7
2021,9,PATAGONIA,CHUBUT,True,31.7
2021,9,BUENOS AIRES,BUENOS AIRES,True,15.5
2021,9,PATAGONIA,CHUBUT,True,14.5
2021,9,PATAGONIA,CHUBUT,True,20.8
2021,9,PATAGONIA,CHUBUT,True,20.5
2021,9,PATAGONIA,SANTA CRUZ,True,35.9
2021,9,PATAGONIA,CHUBUT,True,20.8
2021,9,PATAGONIA,CHUBUT,True,36.6
2021,9,PATAGONIA,CHUBUT,True,8.3
2021,9,BUENOS AIRES,BUENOS AIRES,True,14.4
2021,10,NOROESTE,LA RIOJA,True,4.6
2021,10,NOROESTE,LA RIOJA,True,5.2
2021,10,PATAGONIA,CHUBUT,True,2.6
2021,10,PATAGONIA,CHUBUT,True,12.5
2021,10,BUENOS AIRES,BUENOS AIRES,True,0.0
2021,10,PATAGONIA,CHUBUT,True,16.5
2021,10,PATAGONIA,CHUBUT,True,10.4
2021,10,PATAGONIA,CHUBUT,True,0.0
2021,10,NOROESTE,SANTIAGO DEL ESTERO,True,1.4
2021,10,PATAGONIA,CHUBUT,True,9.9
2021,10,BUENOS AIRES,BUENOS AIRES,True,32.0
2021,10,PATAGONIA,CHUBUT,True,48.4
2021,10,BUENOS AIRES,BUENOS AIRES,True,36.1
2021,10,CENTRO,CORDOBA,True,17.1
2021,10,PATAGONIA,CHUBUT,True,10.3
2021,10,PATAGONIA,CHUBUT,True,31.2
2021,10,BUENOS AIRES,BUENOS AIRES,True,20.4
2021,10,PATAGONIA,CHUBUT,True,11.4
2021,10,BUENOS AIRES,BUENOS AIRES,True,1.3
2021,10,BUENOS AIRES,LA PAMPA,True,16.3
2021,10,PATAGONIA,CHUBUT,True,26.1
2021,10,PATAGONIA,CHUBUT,True,4.5
2021,10,PATAGONIA,SANTA CRUZ,True,47.8
2021,10,PATAGONIA,SANTA CRUZ,True,11.8
2021,10,BUENOS AIRES,BUENOS AIRES,True,17.7
2021,10,BUENOS AIRES,BUENOS AIRES,True,20.8
2021,10,COMAHUE,RIO NEGRO,True,36.4
2021,10,PATAGONIA,CHUBUT,True,62.8
2021,10,COMAHUE,RIO NEGRO,True,4.6
2021,10,BUENOS AIRES,BUENOS AIRES,True,6.2
2021,10,PATAGONIA,CHUBUT,True,39.7
2021,10,BUENOS AIRES,BUENOS AIRES,True,32.4
2021,10,BUENOS AIRES,BUENOS AIRES,True,15.3
2021,10,BUENOS AIRES,BUENOS AIRES,True,7.4
2021,10,BUENOS AIRES,BUENOS AIRES,True,3.5
2021,10,CENTRO,CORDOBA,True,20.5
2021,10,NOROESTE,LA RIOJA,True,32.7
2021,10,BUENOS AIRES,BUENOS AIRES,True,30.3
2021,10,BUENOS AIRES,BUENOS AIRES,True,83.0
2021,10,PATAGONIA,CHUBUT,True,24.4
2021,10,BUENOS AIRES,BUENOS AIRES,True,13.8
2021,10,CENTRO,CORDOBA,True,9.1
2021,10,COMAHUE,NEUQUÉN,True,40.2
2021,10,PATAGONIA,CHUBUT,True,11.2
2021,10,BUENOS AIRES,BUENOS AIRES,True,34.1
2021,10,BUENOS AIRES,BUENOS AIRES,True,42.7
2021,10,PATAGONIA,CHUBUT,True,38.3
2021,10,BUENOS AIRES,BUENOS AIRES,True,18.7
2021,10,PATAGONIA,CHUBUT,True,19.4
2021,10,PATAGONIA,CHUBUT,True,25.3
2021,10,PATAGONIA,CHUBUT,True,24.4
2021,10,PATAGONIA,SANTA CRUZ,True,46.6
2021,10,PATAGONIA,CHUBUT,True,26.5
2021,10,PATAGONIA,CHUBUT,True,45.8
2021,10,PATAGONIA,CHUBUT,True,9.3
2021,10,BUENOS AIRES,BUENOS AIRES,True,13.8
2021,11,CENTRO,CORDOBA,True,16.4
2021,11,PATAGONIA,CHUBUT,True,24.9
2021,11,PATAGONIA,CHUBUT,True,33.7
2021,11,NOROESTE,LA RIOJA,True,29.5
2021,11,NOROESTE,LA RIOJA,True,4.2
2021,11,NOROESTE,LA RIOJA,True,4.6
2021,11,BUENOS AIRES,BUENOS AIRES,True,18.0
2021,11,BUENOS AIRES,LA PAMPA,True,12.7
2021,11,PATAGONIA,SANTA CRUZ,True,10.6
2021,11,PATAGONIA,SANTA CRUZ,True,43.9
2021,11,PATAGONIA,CHUBUT,True,9.9
2021,11,PATAGONIA,CHUBUT,True,22.7
2021,11,PATAGONIA,CHUBUT,True,34.3
2021,11,PATAGONIA,CHUBUT,True,9.9
